*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Feb  6 2025 20:33:19
*************************************************
parsing config file: /home/wzz/Pythia/config/pythia.ini

trace_0 /home/wzz/Pythia/traces/605.mcf_s-472B.champsimtrace.xz
scooby_state_402dc7|29|0 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_402d9f|15|0 0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,
scooby_state_40307e|52|43 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|38|-12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|2|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|34|-20 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|10|-25 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|26|18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|19|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|27|0 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403012|41|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|17|-15 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dfb|58|8 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dcb|39|34 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402e04|13|-2 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,
scooby_state_41d3c2|31|0 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403039|34|-25 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_402dfb|9|-9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|10|-20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|10|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|63|45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|55|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_402dcb|7|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|0|-60 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|20|-36 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_402dcb|62|41 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|48|40 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|18|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|43|34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|63|36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|37|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|60|47 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|7|-25 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|26|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_41d3c2|5|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|44|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|42|-21 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|16|0 0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,
scooby_state_403083|5|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|37|-5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|61|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|7|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|26|-36 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|60|25 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|4|-33 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_403039|34|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|30|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|23|-38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|10|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|13|-3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|50|-5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|0|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|42|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|1|-18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|63|61 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|24|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|53|50 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|26|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|18|-17 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403039|34|-14 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_403083|30|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|13|9 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|41|38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|53|-10 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|15|-5 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|9|-49 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|28|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|28|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|41|-9 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403012|43|-3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|6|-27 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|11|-42 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|18|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|24|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_40307e|47|32 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|6|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|18|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|57|-5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|36|20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|11|-43 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc3|1|-34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|63|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|16|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|3|0 0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,
scooby_state_402f85|41|-6 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|34|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|28|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|21|-3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|38|-9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|32|4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|37|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_403012|49|-6 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_402dfb|59|8 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|6|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|22|-15 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_41d3c2|24|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|10|-35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|36|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|47|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|10|-41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|28|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|26|-33 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403083|36|-13 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|11|-38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|10|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|18|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|30|-12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|26|-37 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|51|-9 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_402dc3|4|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403039|34|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|38|-16 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_40307e|50|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|2|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_403012|8|-32 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|18|-1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|52|42 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|4|-50 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|9|-33 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|22|-32 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|44|9 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40301c|63|63 0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,
scooby_state_40301c|28|-32 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|22|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|16|-42 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|52|30 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|2|-52 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|26|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|16|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|46|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|22|-12 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|18|-9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|6|-20 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403083|24|-2 0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|49|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|44|36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|37|-14 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_40307e|51|47 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|16|-38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|48|15 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|10|-13 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|45|-3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|58|52 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|13|-13 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|22|-9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|60|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|40|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|4|-52 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|36|-12 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|16|9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403039|63|51 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|9|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|12|-12 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_403039|30|-25 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_402dc7|36|-12 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403012|47|7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|28|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|2|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|16|-35 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|32|-7 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_41d3c2|21|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|27|-7 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41a9be|35|2 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|15|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|4|-47 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|52|-9 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|36|-25 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_403012|12|-33 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40301c|16|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc3|22|-41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|55|34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|8|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|9|-38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|14|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|20|-11 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_40307e|62|59 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|21|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|21|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|27|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|54|5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|42|36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40301c|56|-7 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|0|-14 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|7|-24 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|19|-34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|42|34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|16|-1 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|0|-60 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|2|-31 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_41d3c2|10|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|11|-29 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|28|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|0|0 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403012|51|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|22|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|14|-23 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|19|-24 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403039|46|-14 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_40307e|26|-29 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|16|-45 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|20|-42 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|27|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|58|-3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|18|-43 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|8|-40 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|19|-38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|38|-16 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|34|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|4|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|0|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|0|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|13|-18 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_403083|12|-31 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|29|-5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc3|0|-32 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc3|4|-35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d9f|13|0 0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,
scooby_state_40307e|50|43 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|18|-40 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403039|18|-14 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_40307e|14|-39 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|59|25 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_403083|25|-2 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_402d79|23|-1 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_402dc3|2|-35 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403039|6|-36 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|17|-22 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_402dc3|5|-41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|26|-13 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|0|-14 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403012|39|-5 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|37|27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|1|-47 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|25|0 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_403012|45|-17 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|29|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|15|13 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402d9f|50|0 0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,
scooby_state_403012|24|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|38|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|11|-34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dfb|31|-10 0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,
scooby_state_403012|4|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|16|-40 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403012|27|-6 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dcb|34|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|2|-20 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|17|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|33|-2 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc3|9|-42 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|49|-8 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_40307e|34|-17 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|27|-18 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|11|-27 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|48|10 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403039|63|32 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_41d3c2|28|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|36|25 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|38|-9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|51|-9 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403083|8|-6 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|40|-11 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc3|14|-41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d40|24|0 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403012|32|-6 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|44|-8 1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
scooby_state_403083|0|-17 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
scooby_state_40307e|4|-34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|2|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dcb|61|34 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc3|14|-2 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|25|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|26|-21 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc3|19|-38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|62|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|15|-16 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_40307e|21|-29 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403083|46|-3 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402d40|15|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_403012|46|-15 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|40|38 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_402dc7|28|15 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_402dc7|5|0 0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,
scooby_state_403083|58|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|50|34 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_41d3c2|19|0 0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,
scooby_state_41d3c2|6|0 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|63|50 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
scooby_state_403012|2|-4 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_403012|34|-13 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
scooby_state_40307e|14|-41 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
